orderId,symbol,mode,qty,price,value,avgCost,realizedPnl,createdAt
1787832852031-fdfda03b668f2,TCS,BUY,11,3194.74,35142.14,3179.07,0,2026-08-27T12:14:12.031Z
1787832852031-1b224dcfec72c,ONGC,SELL,4,116.35,465.4,0,0,2026-08-27T12:14:12.031Z
1787832852031-723d05f0abe4f,ONGC,SELL,10,117.06,1170.6,115.94,4.48,2026-08-27T12:14:12.031Z
1787832852031-9a601cbaebdb4,WIPRO,SELL,3,573.68,1721.04,562.88,32.4,2026-08-27T12:14:12.031Z
1787832852031-ee48cb2e518a48,ONGC,BUY,4,115.94,463.76,115.94,0,2026-08-27T12:14:12.031Z
1787832852031-92aa0665197238,ITC,SELL,7,206.88,1448.16,207.03,-0.45,2026-08-27T12:14:12.031Z
1787832852031-fa4b54f8f8ab58,ITC,BUY,3,207.03,621.09,207.03,0,2026-08-27T12:14:12.031Z
1787832852031-693ca55281315,EVEREADY,BUY,16,314.34,5029.44,314.01,0,2026-08-27T12:14:12.031Z
1787832852031-742ea887ae531,TATAPOWER,SELL,17,124.59,2118.03,123.93,7.92,2026-08-27T12:14:12.031Z
1787832852031-c35fa8fb08c568,ITC,SELL,1,206.14,206.14,0,0,2026-08-27T12:14:12.031Z
1787832852031-171dc2fd60602,INFY,BUY,8,1554.28,12434.24,1551.01,0,2026-08-27T12:14:12.031Z
1787832852031-9f8ae036802b38,ITC,SELL,5,205.35,1026.75,0,0,2026-08-27T12:14:12.031Z
1787832852031-4f8df9ad1120a,BHARTIARTL,SELL,5,541.12,2705.6,540.34,3.9,2026-08-27T12:14:12.031Z
1787832852031-d16a50c4db2428,KPITTECH,BUY,20,265.17,5303.4,265.17,0,2026-08-27T12:14:12.031Z
1787832852031-41493d3bea73f8,HINDUNILVR,BUY,15,2424.98,36374.7,2428.24,0,2026-08-27T12:14:12.031Z
1787832852031-c89a73a0c9c9d8,RELIANCE,SELL,19,2099.92,39898.48,2111.32,-102.6,2026-08-27T12:14:12.031Z
1787832852031-c5898e05be16d8,M&M,BUY,20,778.11,15562.2,778.37,0,2026-08-27T12:14:12.031Z
1787832852031-df50ea69e0fa4,M&M,BUY,16,775.47,12407.52,778.44,0,2026-08-27T12:14:12.031Z
1787832852031-9904f57b1daf2,ONGC,SELL,17,116.55,1981.35,116.51,0.64,2026-08-27T12:14:12.031Z
1787832852031-ae7e86cf3ccbb8,TCS,BUY,14,3178.59,44500.26,3174.96,0,2026-08-27T12:14:12.031Z
1787832852031-552372483ca97,EVEREADY,SELL,11,313.04,3443.44,313.41,-4.07,2026-08-27T12:14:12.031Z
1787832852031-4ee0716ed6e8e,INFY,BUY,20,1558.77,31175.4,1550.45,0,2026-08-27T12:14:12.031Z
1787832852031-04caacf001775,KPITTECH,SELL,14,265.1,3711.4,266.72,-19.44,2026-08-27T12:14:12.031Z
1787832852031-f4772b3e6245e8,SGBMAY29,SELL,14,4725.38,66155.32,4714.91,146.58,2026-08-27T12:14:12.031Z
1787832852031-b2419d62e70c18,SGBMAY29,BUY,12,4732.65,56791.8,4714.91,0,2026-08-27T12:14:12.031Z
1787832852031-e333c8b5785ec,SGBMAY29,BUY,16,4693.13,75090.08,4711.24,0,2026-08-27T12:14:12.031Z
1787832852031-56f95918491698,BHARTIARTL,BUY,8,539.74,4317.92,540.34,0,2026-08-27T12:14:12.031Z
1787832852031-70dae31b08b9b,KPITTECH,SELL,1,266.84,266.84,266.72,0.12,2026-08-27T12:14:12.031Z
1787832852031-ab8dbec378fef,TCS,SELL,3,3196.15,9588.45,3173.15,69,2026-08-27T12:14:12.031Z
1787832852031-a1338c16933d3,HDFCBANK,SELL,10,1528.43,15284.3,1503.26,251.7,2026-08-27T12:14:12.031Z
1787832852031-a7336a3dfa3c7,EVEREADY,SELL,1,313.62,313.62,313.41,0.21,2026-08-27T12:14:12.031Z
1787832852031-de295edc95bbd,EVEREADY,BUY,18,313.18,5637.24,313.41,0,2026-08-27T12:14:12.031Z
1787832852031-a1eb791a87fc68,ITC,SELL,16,206.78,3308.48,0,0,2026-08-27T12:14:12.031Z
1787832852031-8a19c591df8f5,JUBLFOOD,BUY,2,3102.35,6204.7,3088.25,0,2026-08-27T12:14:12.031Z
1787832852031-806855242f13,KPITTECH,BUY,13,266.72,3467.36,266.72,0,2026-08-27T12:14:12.031Z
1787832852031-ec907119c6484,TATAPOWER,BUY,10,123.83,1238.3,123.93,0,2026-08-27T12:14:12.031Z
1787832852031-c539b4fd2e30b8,KPITTECH,SELL,7,264.79,1853.53,266.64,-1.85,2026-08-27T12:14:12.031Z
1787832852031-f92264b139262,SGBMAY29,BUY,19,4726.04,89794.76,4718.14,0,2026-08-27T12:14:12.031Z
1787832852031-696079e8cd3e98,HDFCBANK,BUY,13,1521.7,19782.1,1503.26,0,2026-08-27T12:14:12.031Z
1787832852031-b3e2d25f859448,HINDUNILVR,BUY,11,2432.69,26759.59,2432.69,0,2026-08-27T12:14:12.031Z
1787832852031-5b5f6dba8d21c8,SGBMAY29,SELL,6,4716.37,28298.22,4711.61,28.56,2026-08-27T12:14:12.031Z
1787832852031-0eeaa0a63a22c,ITC,SELL,13,205.93,2677.09,202,19.65,2026-08-27T12:14:12.031Z
1787832852031-bf0d021a6a35b,HINDUNILVR,SELL,9,2436.27,21926.43,0,0,2026-08-27T12:14:12.031Z
1787832852031-e92249d4176c68,TCS,BUY,11,3180.06,34980.66,3173.15,0,2026-08-27T12:14:12.031Z
1787832852031-49f33891477178,TATAPOWER,SELL,17,124.43,2115.31,124.45,-0.34,2026-08-27T12:14:12.031Z
1787832852031-40f31a7c95393,HINDUNILVR,SELL,13,2432.53,31622.89,0,0,2026-08-27T12:14:12.031Z
1787832852031-f24336a12dd9f8,TCS,BUY,20,3169.35,63387,3169.35,0,2026-08-27T12:14:12.031Z
1787832852031-f4dadf6eddd88,JUBLFOOD,BUY,16,3087.78,49404.48,3087.17,0,2026-08-27T12:14:12.031Z
1787832852031-bcb904ccc5b2d,EVEREADY,SELL,10,315.22,3152.2,314.8,4.2,2026-08-27T12:14:12.031Z
1787832852031-983948314b1a58,RELIANCE,SELL,7,2105.26,14736.82,2111.32,-42.42,2026-08-27T12:14:12.031Z
1787832852031-c89b37197e3cc8,TATAPOWER,BUY,8,124.57,996.56,124.45,0,2026-08-27T12:14:12.031Z
1787832852031-e71dade1f77e7,HINDUNILVR,SELL,15,2427.31,36409.65,2428.46,-14.95,2026-08-27T12:14:12.031Z
1787832852031-653d294b704d68,BHARTIARTL,SELL,1,541.44,541.44,540.51,0.93,2026-08-27T12:14:12.031Z
1787832852031-53cb1b32c145f,BHARTIARTL,BUY,11,541.52,5956.72,540.51,0,2026-08-27T12:14:12.031Z
1787832852031-75e5d81473c95,HINDUNILVR,BUY,13,2428.46,31569.98,2428.46,0,2026-08-27T12:14:12.031Z
1787832852031-700168ed87ede8,KPITTECH,SELL,19,264.6,5027.4,266.64,-38.76,2026-08-27T12:14:12.031Z
1787832852031-4c77f1b1bf83c,INFY,BUY,13,1552.51,20182.63,1544.29,0,2026-08-27T12:14:12.031Z
1787832852031-3e0d0fd11c64f8,M&M,BUY,16,776.86,12429.76,779.35,0,2026-08-27T12:14:12.031Z
1787832852031-803186deb2eeb,KPITTECH,BUY,20,266.64,5332.8,266.64,0,2026-08-27T12:14:12.031Z
1787832852031-35981c5e500fe8,QUICKHEAL,SELL,14,308.85,4323.9,309.78,-0.93,2026-08-27T12:14:12.031Z
1787832852031-6b6cf73370bd3,INFY,BUY,13,1550.97,20162.61,1536.65,0,2026-08-27T12:14:12.031Z
1787832852031-8669191c0b6be,EVEREADY,SELL,12,314.55,3774.6,314.8,-3,2026-08-27T12:14:12.031Z
1787832852031-9a57a9c23702,KPITTECH,SELL,11,265.94,2925.34,0,0,2026-08-27T12:14:12.031Z
1787832852031-be89db4dea59a8,HINDUNILVR,SELL,19,2429.21,46154.99,2414.74,57.88,2026-08-27T12:14:12.031Z
1787832852031-dd548b4ffa941,M&M,BUY,3,776.26,2328.78,780.46,0,2026-08-27T12:14:12.031Z
1787832852030-e2665254922828,QUICKHEAL,SELL,4,308.05,1232.2,309.78,-6.92,2026-08-27T12:14:12.030Z
1787832852030-921517fc8928d8,SBIN,BUY,5,431.48,2157.4,420.77,0,2026-08-27T12:14:12.030Z
1787832852030-efafa2b6c2946,BHARTIARTL,BUY,17,540.15,9182.55,539.93,0,2026-08-27T12:14:12.030Z
1787832852030-63ce6c844413a8,JUBLFOOD,BUY,3,3087.36,9262.08,3086.19,0,2026-08-27T12:14:12.030Z
1787832852030-a2f3adaef07d6,WIPRO,BUY,4,577.19,2308.76,562.88,0,2026-08-27T12:14:12.030Z
1787832852030-a83e82f90b3cf8,QUICKHEAL,SELL,8,309.85,2478.8,309.78,0.56,2026-08-27T12:14:12.030Z
1787832852030-a5d2746ecdcda,TATAPOWER,SELL,8,124.37,994.96,124.37,0,2026-08-27T12:14:12.030Z
1787832852030-713897c1995cc,ONGC,BUY,11,116.54,1281.94,116.51,0,2026-08-27T12:14:12.030Z
1787832852030-d75820c25ad51,TATAPOWER,BUY,19,124.37,2363.03,124.37,0,2026-08-27T12:14:12.030Z
1787832852030-d5e3deb4956b5,WIPRO,SELL,8,577.31,4618.48,557.16,161.2,2026-08-27T12:14:12.030Z
1787832852030-71cb6222dad538,RELIANCE,BUY,8,2113.84,16910.72,2111.32,0,2026-08-27T12:14:12.030Z
1787832852030-e208e870f69ec,M&M,BUY,13,778.34,10118.42,780.84,0,2026-08-27T12:14:12.030Z
1787832852030-eb3b61669dda5,EVEREADY,SELL,13,313.81,4079.53,314.8,-12.87,2026-08-27T12:14:12.030Z
1787832852030-0accf28a011548,KPITTECH,SELL,19,264.41,5023.79,0,0,2026-08-27T12:14:12.030Z
1787832852030-25f3817ed1fa5,HINDUNILVR,SELL,3,2423.63,7270.89,2414.74,26.67,2026-08-27T12:14:12.030Z
1787832852030-8a65670df76b08,TCS,SELL,19,3166.35,60160.65,3180.72,-244.29,2026-08-27T12:14:12.030Z
1787832852030-201a95d72deaf,HINDUNILVR,BUY,6,2427.89,14567.34,2414.74,0,2026-08-27T12:14:12.030Z
1787832852030-1b480444bd9358,SGBMAY29,BUY,10,4716.62,47166.2,4711.61,0,2026-08-27T12:14:12.030Z
1787832852030-1e838b85dcf4e,SGBMAY29,BUY,17,4706.85,80016.45,4708.97,0,2026-08-27T12:14:12.030Z
1787832852030-580d7451d4b7b8,RELIANCE,BUY,8,2108.81,16870.48,2108.81,0,2026-08-27T12:14:12.030Z
1787832852030-f2b6e5885d2b58,KPITTECH,SELL,16,264.25,4228,0,0,2026-08-27T12:14:12.030Z
1787832852030-0eba5e98bc4138,RELIANCE,SELL,12,2107.57,25290.84,2193.7,-86.13,2026-08-27T12:14:12.030Z
1787832852030-a35800ffaaa388,TCS,BUY,16,3189.41,51030.56,3180.72,0,2026-08-27T12:14:12.030Z
1787832852030-8961ffb0ea9c6,KPITTECH,SELL,13,264.86,3443.18,250.3,14.56,2026-08-27T12:14:12.030Z
1787832852030-126e4bb1c54ed,WIPRO,BUY,14,576.55,8071.7,557.16,0,2026-08-27T12:14:12.030Z
1787832852030-99d95640ea9b78,EVEREADY,BUY,20,313.82,6276.4,314.8,0,2026-08-27T12:14:12.030Z
1787832852030-08f5a8416b76e,SBIN,SELL,16,430.43,6886.88,414.07,261.76,2026-08-27T12:14:12.030Z
1787832852030-51b2ede0e689a,QUICKHEAL,BUY,11,309.96,3409.56,309.78,0,2026-08-27T12:14:12.030Z
1787832852030-b42684beecfe78,ONGC,BUY,5,116.45,582.25,116.45,0,2026-08-27T12:14:12.030Z
1787832852030-cb2595d0f71828,JUBLFOOD,BUY,7,3085.69,21599.83,3085.69,0,2026-08-27T12:14:12.030Z
1787832852030-65871f5539fb68,KPITTECH,SELL,4,264.66,1058.64,250.3,57.44,2026-08-27T12:14:12.030Z
1787832852030-1779de4bbd073,EVEREADY,BUY,18,315.88,5685.84,315.88,0,2026-08-27T12:14:12.030Z
1787832852030-df1a1bb324bcf8,TATAPOWER,SELL,17,123.95,2107.15,104.2,98.75,2026-08-27T12:14:12.030Z
1787832852030-fc7d148b5c78f,M&M,BUY,18,779.41,14029.38,782.46,0,2026-08-27T12:14:12.030Z
1787832852030-7ab5d983b314a,SBIN,BUY,20,432.01,8640.2,414.07,0,2026-08-27T12:14:12.030Z
1787832852030-2ef288be5abfd8,QUICKHEAL,BUY,2,308.8,617.6,308.8,0,2026-08-27T12:14:12.030Z
1787832852030-72c29622415378,QUICKHEAL,SELL,11,309.96,3409.56,0,0,2026-08-27T12:14:12.030Z
